year,state,state_code,office,candidate,party,percentage,winner,incumbent
2019,Kentucky,KY,governor,Andy Beshear,Democratic,49.2,True,False
2019,Kentucky,KY,governor,Matt Bevin,Republican,48.8,False,True
2019,Kentucky,KY,governor,John Hicks,Libertarian,2.0,False,False
2019,Louisiana,LA,governor,John Bel Edwards,Democratic,51.3,True,True
2019,Louisiana,LA,governor,Eddie Rispone,Republican,48.7,False,False
2019,Mississippi,MS,governor,Tate Reeves,Republican,51.9,True,False
2019,Mississippi,MS,governor,Jim Hood,Democratic,46.8,False,False
2019,Mississippi,MS,governor,David Singletary,Independent,1.0,False,False
2019,Kentucky,KY,attorney general,Daniel Cameron,Republican,57.7,True,False
2019,Kentucky,KY,attorney general,Greg Stumbo,Democratic,42.3,False,False
2019,Louisiana,LA,attorney general,Jeff Landry,Republican,66.2,True,True
2019,Louisiana,LA,attorney general,Ike Jackson,Democratic,33.8,False,False
2019,Mississippi,MS,attorney general,Lynn Fitch,Republican,57.8,True,False
2019,Mississippi,MS,attorney general,Jennifer R. Collins,Democratic,42.2,False,False
