year,state,state_code,office,candidate,party,percentage,winner,incumbent
2023,Kentucky,KY,attorney general,Russell Coleman,Republican,58.0,True,False
2023,Kentucky,KY,attorney general,Pamela Stevenson,Democratic,42.0,False,False
2023,Louisiana,LA,attorney general,Liz Murrill,Republican,66.4,True,False
2023,Louisiana,LA,attorney general,Lindsey Cheek,Democratic,33.6,False,False
2023,Mississippi,MS,attorney general,Lynn Fitch,Republican,58.1,True,True
2023,Mississippi,MS,attorney general,Greta Martin,Democratic,41.9,False,False
2023,Kentucky,KY,secretary of state,Michael Adams,Republican,60.6,True,True
2023,Kentucky,KY,secretary of state,Buddy Wheatley,Democratic,39.3,False,False
2023,Louisiana,LA,secretary of state,Nancy Landry,Republican,66.8,True,False
2023,Louisiana,LA,secretary of state,Gwen Collins-Greenup,Democratic,33.2,False,False
2023,Mississippi,MS,secretary of state,Michael Watson,Republican,59.5,True,True
2023,Mississippi,MS,secretary of state,Ty Pinkins,Democratic,40.5,False,False
2023,Kentucky,KY,state treasurer,Mark Metcalf,Republican,57.2,True,False
2023,Kentucky,KY,state treasurer,Michael Bowman,Democratic,42.8,False,False
2023,Louisiana,LA,state treasurer,John Fleming,Republican,65.4,True,False
2023,Louisiana,LA,state treasurer,Dustin Granger,Democratic,34.6,False,False
2023,Mississippi,MS,state treasurer,David McRae,Republican,58.4,True,True
2023,Mississippi,MS,state treasurer,Addie Lee Green,Democratic,41.6,False,False
