year,state,state_code,office,candidate,party,percentage,winner,incumbent
2000,Delaware,DE,governor,Ruth Ann Minner,Democratic,59.2,True,False
2000,Delaware,DE,governor,John M. Burris,Republican,39.7,False,False
2000,Delaware,DE,governor,Floyd E. McDowell,Independent,1.0,False,False
2000,Indiana,IN,governor,Frank O'Bannon,Democratic,56.6,True,True
2000,Indiana,IN,governor,David M. McIntosh,Republican,41.7,False,False
2000,Indiana,IN,governor,Andrew Horning,Libertarian,1.8,False,False
2000,Missouri,MO,governor,Bob Holden,Democratic,49.1,True,False
2000,Missouri,MO,governor,Jim Talent,Republican,48.2,False,False
2000,Missouri,MO,governor,Larry Rice,Independent,1.5,False,False
2000,Montana,MT,governor,Judy Martz,Republican,51.0,True,False
2000,Montana,MT,governor,Mark O'Keefe,Democratic,47.1,False,False
2000,Montana,MT,governor,Stan Jones,Libertarian,1.9,False,False
2000,New Hampshire,NH,governor,Jeanne Shaheen,Democratic,48.7,True,True
2000,New Hampshire,NH,governor,Gordon J. Humphrey,Republican,43.7,False,False
2000,New Hampshire,NH,governor,Mary Brown,Independent,6.4,False,False
2000,New Hampshire,NH,governor,John J. Babiarz,Libertarian,1.1,False,False
2000,North Carolina,NC,governor,Mike Easley,Democratic,52.0,True,False
2000,North Carolina,NC,governor,Richard Vinroot,Republican,46.3,False,False
2000,North Carolina,NC,governor,Barbara Howe,Libertarian,1.4,False,False
2000,North Dakota,ND,governor,John Hoeven,Republican,55.0,True,False
2000,North Dakota,ND,governor,Heidi Heitkamp,Democratic,45.0,False,False
2000,Utah,UT,governor,Mike Leavitt,Republican,55.8,True,True
2000,Utah,UT,governor,Bill Orton,Democratic,42.3,False,False
2000,Vermont,VT,governor,Howard Dean,Democratic,50.5,True,True
2000,Vermont,VT,governor,Ruth Dwyer,Republican,38.0,False,False
2000,Vermont,VT,governor,Anthony Pollina,Progressive,9.6,False,False
2000,Washington,WA,governor,Gary Locke,Democratic,58.4,True,True
2000,Washington,WA,governor,John Carlson,Republican,39.7,False,False
2000,Washington,WA,governor,Steve LePage,Libertarian,1.9,False,False
2000,West Virginia,WV,governor,Bob Wise,Democratic,50.1,True,False
2000,West Virginia,WV,governor,Cecil Underwood,Republican,47.2,False,True
2000,West Virginia,WV,governor,Denise Giardina,Mountain,1.6,False,False
2000,American Samoa,AS,governor,Tauese Sunia,Democratic,51.4,True,True
2000,American Samoa,AS,governor,L. Peter Reid,Independent,48.6,False,False
2000,Puerto Rico,PR,governor,Sila María Calderón,Popular Democratic Party (puerto Rico),48.6,True,False
2000,Puerto Rico,PR,governor,Carlos Pesquera,New Progressive Party (puerto Rico),45.7,False,False
2000,Puerto Rico,PR,governor,Rubén Berríos Martínez,Independence,5.2,False,False
2001,New Jersey,NJ,governor,Jim McGreevey,Democratic,56.4,True,False
2001,New Jersey,NJ,governor,Bret Schundler,Republican,41.7,False,False
2001,New Jersey,NJ,governor,Bill Schluter,Independent,1.1,False,False
2001,Virginia,VA,governor,Mark Warner,Democratic,52.2,True,False
2001,Virginia,VA,governor,Mark Earley,Republican,47.0,False,False
2001,Northern Mariana Islands,MP,governor,Juan Babauta,Republican,44.6,True,False
2001,Northern Mariana Islands,MP,governor,Benigno Fitial,Covenant,25.5,False,False
2001,Northern Mariana Islands,MP,governor,Jesus Borja,Democratic,18.2,False,False
2001,Northern Mariana Islands,MP,governor,Froilan Tenorio,Reform,11.7,False,False
2002,Alabama,AL,governor,Bob R. Riley,Republican,49.2,True,False
2002,Alabama,AL,governor,Don Siegelman,Democratic,49.0,False,True
2002,Alabama,AL,governor,John Sophocleus,Libertarian,1.7,False,False
2002,Alaska,AK,governor,Frank Murkowski,Republican,55.9,True,False
2002,Alaska,AK,governor,Fran Ulmer,Democratic,40.7,False,False
2002,Alaska,AK,governor,Diane E. Benson,Green,1.3,False,False
2002,Arizona,AZ,governor,Janet Napolitano,Democratic,46.2,True,False
2002,Arizona,AZ,governor,Matt Salmon,Republican,45.2,False,False
2002,Arizona,AZ,governor,Richard D. Mahoney,Independent,6.9,False,False
2002,Arizona,AZ,governor,Barry Hess,Libertarian,1.7,False,False
2002,Arkansas,AR,governor,Mike Huckabee,Republican,53.0,True,True
2002,Arkansas,AR,governor,Jimmie Lou Fisher,Democratic,47.0,False,False
2002,California,CA,governor,Gray Davis,Democratic,47.3,True,True
2002,California,CA,governor,Bill Simon,Politician,42.4,False,False
2002,California,CA,governor,Peter Camejo,Green,5.3,False,False
2002,California,CA,governor,Gary Copeland,Libertarian,2.2,False,False
2002,California,CA,governor,Reinhold Gulke,American Independent,1.7,False,False
2002,California,CA,governor,Iris Adam,Natural Law,1.2,False,False
2002,Colorado,CO,governor,Bill Owens,Colorado Politician,62.6,True,True
2002,Colorado,CO,governor,Rollie Heath,Democratic,33.6,False,False
2002,Colorado,CO,governor,Ronald Forthofer,Green,2.3,False,False
2002,Colorado,CO,governor,Ralph Shnelvar,Libertarian,1.4,False,False
2002,Connecticut,CT,governor,John G. Rowland,Republican,56.1,True,True
2002,Connecticut,CT,governor,Bill Curry,Politician,43.9,False,False
2002,Florida,FL,governor,Jeb Bush,Republican,56.0,True,True
2002,Florida,FL,governor,Bill McBride,Candidate,43.2,False,False
2002,Georgia,GA,governor,Sonny Perdue,Republican,51.4,True,False
2002,Georgia,GA,governor,Roy Barnes,Democratic,46.3,False,True
2002,Georgia,GA,governor,Garrett Hayes,Libertarian,2.3,False,False
2002,Hawaii,HI,governor,Linda Lingle,Republican,51.6,True,False
2002,Hawaii,HI,governor,Mazie Hirono,Democratic,47.0,False,False
2002,Idaho,ID,governor,Dirk Kempthorne,Republican,56.3,True,True
2002,Idaho,ID,governor,Jerry Brady,Democratic,41.7,False,False
2002,Idaho,ID,governor,Daniel Adams,Libertarian,2.0,False,False
2002,Illinois,IL,governor,Rod Blagojevich,Democratic,52.2,True,False
2002,Illinois,IL,governor,Jim Ryan,Politician,45.1,False,False
2002,Illinois,IL,governor,Calvin Skinner,Libertarian,2.1,False,False
2002,Iowa,IA,governor,Tom Vilsack,Democratic,52.7,True,True
2002,Iowa,IA,governor,Doug Gross,Republican,44.5,False,False
2002,Iowa,IA,governor,Jay Robinson,Green,1.4,False,False
2002,Iowa,IA,governor,Clyde Cleveland,Libertarian,1.3,False,False
2002,Kansas,KS,governor,Kathleen Sebelius,Democratic,52.9,True,False
2002,Kansas,KS,governor,Tim Shallenburger,Republican,45.1,False,False
2002,Kansas,KS,governor,Theodore Pettibone,Reform,1.1,False,False
2002,Kansas,KS,governor,Dennis Hawver,Libertarian,1.0,False,False
2002,Maine,ME,governor,John Baldacci,Democratic,47.1,True,False
2002,Maine,ME,governor,Peter Cianchette,Republican,41.5,False,False
2002,Maine,ME,governor,Jonathan Carter,Politician,9.3,False,False
2002,Maine,ME,governor,John Michael,Politician,2.1,False,False
2002,Maryland,MD,governor,Bob Ehrlich,Republican,51.5,True,False
2002,Maryland,MD,governor,Kathleen K. Townsend,Democratic,47.7,False,False
2002,Massachusetts,MA,governor,Mitt Romney,Republican,49.8,True,False
2002,Massachusetts,MA,governor,Shannon O'Brien,Massachusetts Politician,44.9,False,False
2002,Massachusetts,MA,governor,Jill Stein,Green-rainbow,3.5,False,False
2002,Massachusetts,MA,governor,Carla Howell,Libertarian,1.1,False,False
2002,Michigan,MI,governor,Jennifer Granholm,Democratic,51.4,True,False
2002,Michigan,MI,governor,Dick Posthumus,Republican,47.4,False,False
2002,Minnesota,MN,governor,Tim Pawlenty,Republican,44.4,True,False
2002,Minnesota,MN,governor,Roger Moe,Democratic,36.5,False,False
2002,Minnesota,MN,governor,Tim Penny,Independence,16.2,False,False
2002,Minnesota,MN,governor,Ken Pentel,Green,2.3,False,False
2002,Nebraska,NE,governor,Mike Johanns,Republican,68.7,True,True
2002,Nebraska,NE,governor,Stormy Dean,Democratic,27.5,False,False
2002,Nebraska,NE,governor,Paul A. Rosberg,Nebraska,3.8,False,False
2002,Nevada,NV,governor,Kenny Guinn,Republican,68.2,True,True
2002,Nevada,NV,governor,Joe Neal,Politician,22.0,False,False
2002,Nevada,NV,governor,Dick Geyer,Libertarian,1.6,False,False
2002,Nevada,NV,governor,David G. Holmgren,Independent American,1.4,False,False
2002,Nevada,NV,governor,Jerry L. Norton,Independent,1.1,False,False
2002,New Hampshire,NH,governor,Craig Benson,Republican,58.6,True,False
2002,New Hampshire,NH,governor,Mark Fernald,Democratic,38.2,False,False
2002,New Hampshire,NH,governor,John Babiarz,Libertarian,2.9,False,False
2002,New Mexico,NM,governor,Bill Richardson,Democratic,55.5,True,False
2002,New Mexico,NM,governor,John Sanchez,Republican,39.0,False,False
2002,New Mexico,NM,governor,David Bacon,Green,5.5,False,False
2002,New York,NY,governor,George Pataki,Republican,49.4,True,True
2002,New York,NY,governor,Carl McCall,Democratic,33.5,False,False
2002,New York,NY,governor,Tom Golisano,Independence,14.3,False,False
2002,New York,NY,governor,Gerald Cronin,Right To Life,1.0,False,False
2002,Ohio,OH,governor,Bob Taft,Republican,57.8,True,True
2002,Ohio,OH,governor,Tim Hagan,Democratic,38.3,False,False
2002,Ohio,OH,governor,John Eastman,Independent,3.9,False,False
2002,Oklahoma,OK,governor,Brad Henry,Democratic,43.3,True,False
2002,Oklahoma,OK,governor,Steve Largent,Republican,42.6,False,False
2002,Oklahoma,OK,governor,Gary Richardson,Lawyer,14.1,False,False
2002,Oregon,OR,governor,Ted Kulongoski,Democratic,49.0,True,False
2002,Oregon,OR,governor,Kevin Mannix,Republican,46.2,False,False
2002,Oregon,OR,governor,Tom Cox,Libertarian,4.6,False,False
2002,Pennsylvania,PA,governor,Ed Rendell,Democratic,53.4,True,False
2002,Pennsylvania,PA,governor,Mike Fisher,Republican,44.4,False,False
2002,Pennsylvania,PA,governor,Ken Krawchuk,Libertarian,1.1,False,False
2002,Pennsylvania,PA,governor,Mike Morrill,Green,1.1,False,False
2002,Rhode Island,RI,governor,Donald Carcieri,Republican,54.8,True,False
2002,Rhode Island,RI,governor,Myrth York,Democratic,45.2,False,False
2002,South Carolina,SC,governor,Mark Sanford,Republican,52.9,True,False
2002,South Carolina,SC,governor,Jim Hodges,Democratic,47.0,False,True
2002,South Dakota,SD,governor,Mike Rounds,Republican,56.8,True,False
2002,South Dakota,SD,governor,Jim Abbott,Democratic,41.9,False,False
2002,Tennessee,TN,governor,Phil Bredesen,Democratic,50.6,True,False
2002,Tennessee,TN,governor,Van Hilleary,Republican,47.6,False,False
2002,Texas,TX,governor,Rick Perry,Republican,57.8,True,True
2002,Texas,TX,governor,Tony Sanchez,Politician,40.0,False,False
2002,Texas,TX,governor,Jeff Daiell,Libertarian,1.5,False,False
2002,Vermont,VT,governor,Jim Douglas,Republican,44.9,True,False
2002,Vermont,VT,governor,Doug Racine,Democratic,42.4,False,False
2002,Vermont,VT,governor,Cornelius Hogan,Independent,9.7,False,False
2002,Wisconsin,WI,governor,Jim Doyle,Democratic,45.1,True,False
2002,Wisconsin,WI,governor,Scott McCallum,Republican,41.4,False,True
2002,Wisconsin,WI,governor,Ed Thompson,Wisconsin Politician,10.4,False,False
2002,Wisconsin,WI,governor,Jim Young,Green,2.5,False,False
2002,Wyoming,WY,governor,Dave Freudenthal,Democratic,50.0,True,False
2002,Wyoming,WY,governor,Eli Bebout,Republican,47.9,False,False
2002,Wyoming,WY,governor,Dave Dawson,Libertarian,2.1,False,False
2002,District of Columbia,DC,governor,Anthony A. Williams,Democratic,60.6,True,True
2002,District of Columbia,DC,governor,Carol Schwartz,Republican,34.5,False,False
2002,District of Columbia,DC,governor,Steve Donkin,Statehood Green,2.5,False,False
2002,Guam,GU,governor,Felix P. Camacho,Republican,55.4,True,False
2002,Guam,GU,governor,Robert A. Underwood,Democratic,44.6,False,False
2002,U.S. Virgin Islands,VI,governor,Charles W. Turnbull,Democratic,50.1,True,False
2002,U.S. Virgin Islands,VI,governor,John P. de Jongh,Independent,24.6,False,False
2002,U.S. Virgin Islands,VI,governor,Alicia Hansen,Independent,7.8,False,False
2002,U.S. Virgin Islands,VI,governor,Michael Bornn,Republican,7.2,False,False
2002,U.S. Virgin Islands,VI,governor,Gerard Luz James II,Independent,5.1,False,False
2002,U.S. Virgin Islands,VI,governor,Cora Christian,Independent,3.1,False,False
2002,U.S. Virgin Islands,VI,governor,Lloyd L. Williams,Independent,1.5,False,False
2003,California {{small|,,governor,Yes,,55.4,True,False
2003,California {{small|,,governor,No,,44.6,False,False
2003,California {{small|,,governor,Arnold Schwarzenegger,Republican,48.6,False,False
2003,California {{small|,,governor,Cruz Bustamante,Democratic,31.5,False,False
2003,California {{small|,,governor,Tom McClintock,Republican,13.4,False,False
2003,California {{small|,,governor,Peter Camejo,Green,2.8,False,False
2003,Kentucky,KY,governor,Ernie Fletcher,Republican,55.0,True,False
2003,Kentucky,KY,governor,Ben Chandler,Democratic,45.0,False,False
2003,Louisiana,LA,governor,Kathleen Blanco,Democratic,52.0,True,False
2003,Louisiana,LA,governor,Bobby Jindal,Republican,48.0,False,False
2003,Mississippi,MS,governor,Haley Barbour,Republican,52.6,True,False
2003,Mississippi,MS,governor,Ronnie Musgrove,Democratic,45.8,False,True
2004,Delaware,DE,governor,Ruth Ann Minner,Democratic,50.9,True,True
2004,Delaware,DE,governor,Bill Lee,Republican,45.8,False,False
2004,Delaware,DE,governor,Frank Infante,Independent,2.9,False,False
2004,Indiana,IN,governor,Mitch Daniels,Republican,53.2,True,False
2004,Indiana,IN,governor,Joe Kernan,Democratic,45.5,False,True
2004,Indiana,IN,governor,Kenn Gividen,Libertarian,1.3,False,False
2004,Missouri,MO,governor,Matt Blunt,Republican,50.8,True,False
2004,Missouri,MO,governor,Claire McCaskill,Democratic,47.8,False,False
2004,Montana,MT,governor,Brian Schweitzer,Democratic,50.4,True,False
2004,Montana,MT,governor,Bob Brown,Republican,46.0,False,False
2004,Montana,MT,governor,Bob Kelleher,Green,1.9,False,False
2004,Montana,MT,governor,Stan Jones,Libertarian,1.7,False,False
2004,New Hampshire,NH,governor,John Lynch,Democratic,51.0,True,False
2004,New Hampshire,NH,governor,Craig Benson,Republican,48.9,False,True
2004,North Carolina,NC,governor,Mike Easley,Democratic,55.6,True,True
2004,North Carolina,NC,governor,Patrick J. Ballantine,Republican,42.9,False,False
2004,North Carolina,NC,governor,Barbara Howe,Libertarian,1.5,False,False
2004,North Dakota,ND,governor,John Hoeven,Republican,71.3,True,True
2004,North Dakota,ND,governor,Joe Satrom,North Dakota Democratic-npl,27.4,False,False
2004,North Dakota,ND,governor,Roland Riemers,Libertarian,1.3,False,False
2004,Utah,UT,governor,Jon Huntsman Jr.,Republican,57.7,True,False
2004,Utah,UT,governor,Scott Matheson Jr.,Democratic,41.3,False,False
2004,Vermont,VT,governor,Jim Douglas,Republican,58.7,True,True
2004,Vermont,VT,governor,Peter Clavelle,Democratic,37.9,False,False
2004,Vermont,VT,governor,Cris Ericson,Marijuana,1.4,False,False
2004,Washington,WA,governor,Christine Gregoire,Democratic,48.9,True,False
2004,Washington,WA,governor,Dino Rossi,Republican,48.9,False,False
2004,Washington,WA,governor,Ruth Bennett,Libertarian,2.3,False,False
2004,West Virginia,WV,governor,Joe Manchin,Democratic,63.5,True,False
2004,West Virginia,WV,governor,Monty Warner,Republican,34.0,False,False
2004,West Virginia,WV,governor,Jesse Johnson,Mountain,2.5,False,False
2004,American Samoa,AS,governor,Togiola Tulafono,Democratic,55.7,True,True
2004,American Samoa,AS,governor,Afoa L.S. Lutu,Independent,44.3,False,False
2004,Puerto Rico,PR,governor,Aníbal Acevedo Vilá,Popular Democratic Party (puerto Rico),48.4,True,False
2004,Puerto Rico,PR,governor,Pedro Rosselló,New Progressive Party (puerto Rico),48.2,False,False
2004,Puerto Rico,PR,governor,Rubén Berríos,Independence,2.7,False,False
2005,New Jersey,NJ,governor,Jon Corzine,Democratic,53.5,True,False
2005,New Jersey,NJ,governor,Doug Forrester,Republican,43.0,False,False
2005,New Jersey,NJ,governor,Hector Castillo,Independent,1.3,False,False
2005,Virginia,VA,governor,Tim Kaine,Democratic,51.7,True,False
2005,Virginia,VA,governor,Jerry Kilgore,Republican,46.0,False,False
2005,Virginia,VA,governor,Russ Potts,Independent,2.2,False,False
2005,Northern Mariana Islands,MP,governor,Benigno Fitial,Covenant Party (northern Mariana Islands),28.0,True,False
2005,Northern Mariana Islands,MP,governor,Heinz Hofschneider,Independent,27.3,False,False
2005,Northern Mariana Islands,MP,governor,Juan Babauta,Republican,26.6,False,True
2005,Northern Mariana Islands,MP,governor,Froilan Tenorio,Democratic,18.1,False,False
2006,Alabama,AL,governor,Bob Riley,Republican,57.5,True,True
2006,Alabama,AL,governor,Lucy Baxley,Democratic,41.6,False,False
2006,Alaska,AK,governor,Sarah Palin,Republican,48.3,True,False
2006,Alaska,AK,governor,Tony Knowles,Democratic,41.0,False,False
2006,Alaska,AK,governor,Andrew Halcro,Independent,9.5,False,False
2006,Arizona,AZ,governor,Janet Napolitano,Democratic,62.6,True,True
2006,Arizona,AZ,governor,Len Munsil,Republican,35.4,False,False
2006,Arizona,AZ,governor,Barry Hess,Libertarian,2.0,False,False
2006,Arkansas,AR,governor,Mike Beebe,Democratic,55.6,True,False
2006,Arkansas,AR,governor,Asa Hutchinson,Republican,40.7,False,False
2006,Arkansas,AR,governor,Rod Bryan,Independent,2.0,False,False
2006,Arkansas,AR,governor,Jim Lendall,Green,1.7,False,False
2006,California,CA,governor,Arnold Schwarzenegger,Republican,55.9,True,True
2006,California,CA,governor,Phil Angelides,Democratic,38.9,False,False
2006,California,CA,governor,Peter Camejo,Green,2.4,False,False
2006,California,CA,governor,Art Olivier,Libertarian,1.3,False,False
2006,Colorado,CO,governor,Bill Ritter,Democratic,57.0,True,False
2006,Colorado,CO,governor,Bob Beauprez,Republican,40.2,False,False
2006,Colorado,CO,governor,Dawn Winkler,Libertarian,1.5,False,False
2006,Connecticut,CT,governor,Jodi Rell,Republican,63.2,True,True
2006,Connecticut,CT,governor,John DeStefano Jr.,Democratic,35.5,False,False
2006,Florida,FL,governor,Charlie Crist,Republican,52.2,True,False
2006,Florida,FL,governor,Jim Davis,Democratic,45.1,False,False
2006,Florida,FL,governor,Max Linn,Reform,1.9,False,False
2006,Georgia,GA,governor,Sonny Perdue,Republican,58.0,True,True
2006,Georgia,GA,governor,Mark Taylor,Democratic,38.2,False,False
2006,Georgia,GA,governor,Gary Hayes,Libertarian,3.8,False,False
2006,Hawaii,HI,governor,Linda Lingle,Republican,62.5,True,True
2006,Hawaii,HI,governor,Randy Iwase,Democratic,35.4,False,False
2006,Hawaii,HI,governor,James Brewer Jr.,Green,1.6,False,False
2006,Idaho,ID,governor,Butch Otter,Republican,52.7,True,False
2006,Idaho,ID,governor,Jerry Brady,Democratic,44.1,False,False
2006,Idaho,ID,governor,Marvin Richardson,Constitution,1.6,False,False
2006,Idaho,ID,governor,Ted Dunlap,Libertarian,1.6,False,False
2006,Illinois,IL,governor,Rod Blagojevich,Democratic,49.8,True,True
2006,Illinois,IL,governor,Judy Baar Topinka,Republican,39.3,False,False
2006,Illinois,IL,governor,Rich Whitney,Green,10.4,False,False
2006,Iowa,IA,governor,Chet Culver,Democratic,54.0,True,False
2006,Iowa,IA,governor,Jim Nussle,Republican,44.4,False,False
2006,Kansas,KS,governor,Kathleen Sebelius,Democratic,57.9,True,True
2006,Kansas,KS,governor,Jim Barnett,Republican,40.4,False,False
2006,Kansas,KS,governor,Carl Kramer,Libertarian,1.0,False,False
2006,Maine,ME,governor,John Baldacci,Democratic,38.1,True,True
2006,Maine,ME,governor,Chandler Woodcock,Republican,30.2,False,False
2006,Maine,ME,governor,Barbara Merrill,Independent,21.6,False,False
2006,Maine,ME,governor,Pat LaMarche,Green,9.6,False,False
2006,Maryland,MD,governor,'''Martin O'Malley''',Democratic,52.7,True,False
2006,Maryland,MD,governor,Bob Ehrlich,Republican,46.2,False,True
2006,Massachusetts,MA,governor,Deval Patrick,Democratic,55.6,True,False
2006,Massachusetts,MA,governor,Kerry Healey,Republican,35.3,False,False
2006,Massachusetts,MA,governor,Christy Mihos,Independent,7.0,False,False
2006,Massachusetts,MA,governor,Grace Ross,Green,2.0,False,False
2006,Michigan,MI,governor,Jennifer Granholm,Democratic,56.4,True,True
2006,Michigan,MI,governor,Dick DeVos,Republican,42.3,False,False
2006,Minnesota,MN,governor,Tim Pawlenty,Republican,46.7,True,True
2006,Minnesota,MN,governor,Mike Hatch,Minnesota Democratic–farmer–labor,45.7,False,False
2006,Minnesota,MN,governor,Peter Hutchinson,Independence,6.4,False,False
2006,Nebraska,NE,governor,Dave Heineman,Republican,73.4,True,True
2006,Nebraska,NE,governor,David Hahn,Democratic,24.5,False,False
2006,Nevada,NV,governor,Jim Gibbons,Republican,47.9,True,False
2006,Nevada,NV,governor,Dina Titus,Democratic,43.9,False,False
2006,Nevada,NV,governor,None of These Candidates,Write-in,3.6,False,False
2006,Nevada,NV,governor,Christopher Hansen,American,3.4,False,False
2006,Nevada,NV,governor,Craig Bergland,Green,1.2,False,False
2006,New Hampshire,NH,governor,John Lynch,Democratic,74.0,True,True
2006,New Hampshire,NH,governor,Jim Coburn,Republican,25.8,False,False
2006,New Mexico,NM,governor,Bill Richardson,Democratic,68.8,True,True
2006,New Mexico,NM,governor,John Dendahl,Republican,31.2,False,False
2006,New York,NY,governor,Eliot Spitzer,Democratic,65.7,True,False
2006,New York,NY,governor,John Faso,Republican,27.1,False,False
2006,Ohio,OH,governor,Ted Strickland,Democratic,60.5,True,False
2006,Ohio,OH,governor,Ken Blackwell,Republican,36.7,False,False
2006,Ohio,OH,governor,Bill Peirce,Libertarian,1.8,False,False
2006,Ohio,OH,governor,Bob Fitrakis,Green,1.0,False,False
2006,Oklahoma,OK,governor,Brad Henry,Democratic,66.5,True,True
2006,Oklahoma,OK,governor,Ernest Istook,Republican,33.5,False,False
2006,Oregon,OR,governor,Ted Kulongoski,Democratic,50.7,True,True
2006,Oregon,OR,governor,Ron Saxton,Republican,42.7,False,False
2006,Oregon,OR,governor,Mary Starrett,Constitution,3.6,False,False
2006,Oregon,OR,governor,Joe Keating,Green,1.5,False,False
2006,Oregon,OR,governor,Richard Morley,Libertarian,1.2,False,False
2006,Pennsylvania,PA,governor,Ed Rendell,Democratic,60.3,True,True
2006,Pennsylvania,PA,governor,Lynn Swann,Republican,39.6,False,False
2006,Rhode Island,RI,governor,Donald Carcieri,Republican,51.0,True,True
2006,Rhode Island,RI,governor,Charles Fogarty,Democratic,49.0,False,False
2006,South Carolina,SC,governor,Mark Sanford,Republican,55.1,True,True
2006,South Carolina,SC,governor,Tommy Moore,Democratic,44.8,False,False
2006,South Dakota,SD,governor,Mike Rounds,Republican,61.7,True,True
2006,South Dakota,SD,governor,Jack Billion,Democratic,36.1,False,False
2006,South Dakota,SD,governor,Steven J. Willis,Constitution,1.2,False,False
2006,Tennessee,TN,governor,Phil Bredesen,Democratic,68.6,True,True
2006,Tennessee,TN,governor,Jim Bryson,Republican,29.7,False,False
2006,Texas,TX,governor,Rick Perry,Republican,39.0,True,True
2006,Texas,TX,governor,Chris Bell,Democratic,29.8,False,False
2006,Texas,TX,governor,Carole K. Strayhorn,Independent,18.1,False,False
2006,Texas,TX,governor,Richard Friedman,Independent,12.4,False,False
2006,Vermont,VT,governor,Jim Douglas,Republican,56.3,True,True
2006,Vermont,VT,governor,Scudder Parker,Democratic,41.1,False,False
2006,Wisconsin,WI,governor,Jim Doyle,Democratic,52.8,True,True
2006,Wisconsin,WI,governor,Mark Green,Republican,45.4,False,False
2006,Wisconsin,WI,governor,Nelson Eisman,Green,1.9,False,False
2006,Wyoming,WY,governor,Dave Freudenthal,Democratic,70.0,True,True
2006,Wyoming,WY,governor,Ray Hunkins,Republican,30.0,False,False
2006,District of Columbia,DC,governor,Adrian Fenty,Democratic,89.7,True,False
2006,District of Columbia,DC,governor,David Kranich,Republican,6.1,False,False
2006,District of Columbia,DC,governor,Chris Otten,D.c. Statehood Green,4.1,False,False
2006,Guam,GU,governor,Felix Perez Camacho,Republican,50.2,True,True
2006,Guam,GU,governor,Robert Underwood,Democratic,48.0,False,False
2006,U.S. Virgin Islands,VI,governor,John de Jongh,Democratic,57.3,True,False
2006,U.S. Virgin Islands,VI,governor,Kenneth Mapp,Independent,42.7,False,False
2007,Kentucky,KY,governor,Steve Beshear,Democratic,58.7,True,False
2007,Kentucky,KY,governor,Ernie Fletcher,Republican,41.3,False,True
2007,Louisiana,LA,governor,Bobby Jindal,Republican,53.9,True,False
2007,Louisiana,LA,governor,Walter Boasso,Democratic,17.4,False,False
2007,Louisiana,LA,governor,John Georges,Independent,14.4,False,False
2007,Louisiana,LA,governor,Foster Campbell,Democratic,12.4,False,False
2007,Mississippi,MS,governor,Haley Barbour,Republican,57.9,True,True
2007,Mississippi,MS,governor,John Arthur Eaves Jr.,Democratic,42.1,False,False
2008,Delaware,DE,governor,Jack Markell,Democratic,67.5,True,False
2008,Delaware,DE,governor,Bill Lee,Republican,32.1,False,False
2008,Indiana,IN,governor,Mitch Daniels,Republican,57.8,True,True
2008,Indiana,IN,governor,Jill Long Thompson,Democratic,40.1,False,False
2008,Indiana,IN,governor,Andy Horning,Libertarian,2.1,False,False
2008,Missouri,MO,governor,Jay Nixon,Democratic,58.4,True,False
2008,Missouri,MO,governor,Kenny Hulshof,Republican,39.5,False,False
2008,Missouri,MO,governor,Andrew Finkenstadt,Libertarian,1.1,False,False
2008,Missouri,MO,governor,Gregory Thompson,Constitution,1.0,False,False
2008,Montana,MT,governor,Brian Schweitzer,Democratic,65.5,True,True
2008,Montana,MT,governor,Roy Brown,Republican,32.5,False,False
2008,Montana,MT,governor,Stan Jones,Libertarian,2.0,False,False
2008,New Hampshire,NH,governor,John Lynch,Democratic,70.2,True,True
2008,New Hampshire,NH,governor,Joseph Kenney,Republican,27.6,False,False
2008,New Hampshire,NH,governor,Susan Newell,Libertarian,2.2,False,False
2008,North Carolina,NC,governor,Bev Perdue,Democratic,50.3,True,False
2008,North Carolina,NC,governor,Pat McCrory,Republican,46.9,False,False
2008,North Carolina,NC,governor,Michael Munger,Libertarian,2.9,False,False
2008,North Dakota,ND,governor,John Hoeven,Republican,74.4,True,True
2008,North Dakota,ND,governor,Tim Mathern,North Dakota Democratic–nonpartisan League,23.5,False,False
2008,North Dakota,ND,governor,DuWayne Hendrickson,Independent,2.0,False,False
2008,Utah,UT,governor,Jon Huntsman Jr.,Republican,77.6,True,True
2008,Utah,UT,governor,Bob Springmeyer,Democratic,19.7,False,False
2008,Utah,UT,governor,Dell Schanze,Libertarian,2.6,False,False
2008,Vermont,VT,governor,Jim Douglas,Republican,53.4,True,True
2008,Vermont,VT,governor,Anthony Pollina,Independent,21.8,False,False
2008,Vermont,VT,governor,Gaye Symington,Democratic,21.7,False,False
2008,Washington,WA,governor,Christine Gregoire,Democratic,53.2,True,True
2008,Washington,WA,governor,Dino Rossi,Republican,46.8,False,False
2008,West Virginia,WV,governor,Joe Manchin,Democratic,69.8,True,True
2008,West Virginia,WV,governor,Russ Weeks,Republican,25.7,False,False
2008,West Virginia,WV,governor,Jesse Johnson,Mountain,4.5,False,False
2008,American Samoa,AS,governor,Togiola Tulafono,Democratic,56.4,True,True
2008,American Samoa,AS,governor,Utu Abe Malae,Republican,43.6,False,False
2008,Puerto Rico,PR,governor,Luis Fortuño,New Progressive Party (puerto Rico),52.8,True,False
2008,Puerto Rico,PR,governor,Aníbal Acevedo Vilá,Popular Democratic Party (puerto Rico),41.3,False,True
2008,Puerto Rico,PR,governor,Rogelio Figueroa,Rico,2.8,False,False
2008,Puerto Rico,PR,governor,Edwin Irizarry Mora,Independence Party (puerto Rico),2.0,False,False
2009,New Jersey,NJ,governor,Chris Christie,Republican,48.5,True,False
