year,state,state_code,chamber,district,race,candidate,party,votes,percentage,winner,incumbent
2020,South Carolina,SC,State Senate,10,general,Floyd Nicholson,Democratic,18841.0,43.9,False,True
2020,South Carolina,SC,State Senate,11,general,Josh Kimbrell,Republican,26117.0,55.3,True,False
2020,South Carolina,SC,State Senate,11,general,Glenn Reese,Democratic,21005.0,44.5,False,True
2020,South Carolina,SC,State Senate,12,general,Scott Talley,Republican,42201.0,64.9,True,True
2020,South Carolina,SC,State Senate,12,general,Dawn Bingham,Democratic,22759.0,35.0,False,False
2020,South Carolina,SC,State Senate,13,general,Shane Martin,Republican,43138.0,97.2,True,True
2020,South Carolina,SC,State Senate,14,general,Harvey S. Peeler Jr.,Republican,42377.0,83.9,True,True
2020,South Carolina,SC,State Senate,14,general,Sarah Work,Alliance,7928.0,15.7,False,False
2020,South Carolina,SC,State Senate,15,general,Wes Climer,Republican,39121.0,60.2,True,True
2020,South Carolina,SC,State Senate,15,general,Vickie Holt,Democratic,25848.0,39.8,False,False
2020,South Carolina,SC,State Senate,16,general,Michael Johnson,Republican,48801.0,63.2,True,False
2020,South Carolina,SC,State Senate,16,general,Ramin Mammadov,Democratic,28287.0,36.7,False,False
2020,South Carolina,SC,State Senate,17,general,Mike Fanning,Democratic,26724.0,51.5,True,True
2020,South Carolina,SC,State Senate,17,general,Erin Mosley,Republican,25114.0,48.4,False,False
2020,South Carolina,SC,State Senate,18,general,Ronnie Cromer,Republican,46032.0,72.2,True,True
2020,South Carolina,SC,State Senate,18,general,Christopher Thibault,Democratic,17639.0,27.7,False,False
2020,South Carolina,SC,State Senate,19,general,John L. Scott Jr.,Democratic,42097.0,98.8,True,True
2020,South Carolina,SC,State Senate,20,general,Dick Harpootlian,Democratic,29227.0,53.2,True,True
2020,South Carolina,SC,State Senate,20,general,Benjamin Dunn,Republican,25562.0,46.6,False,False
2020,South Carolina,SC,State Senate,21,general,Darrell Jackson,Democratic,33279.0,97.9,True,True
2020,South Carolina,SC,State Senate,22,general,Mia McLeod,Democratic,35438.0,62.2,True,True
2020,South Carolina,SC,State Senate,22,general,Lee Blatt,Republican,21525.0,37.8,False,False
2020,South Carolina,SC,State Senate,23,general,Katrina Shealy,Republican,34050.0,72.5,True,True
2020,South Carolina,SC,State Senate,23,general,Bill Brown,Democratic,12849.0,27.4,False,False
2020,South Carolina,SC,State Senate,24,general,Tom Young Jr.,Republican,43148.0,97.0,True,True
2020,South Carolina,SC,State Senate,25,general,A. Shane Massey,Republican,37009.0,69.5,True,True
2020,South Carolina,SC,State Senate,25,general,Shirley Green Fayson,Democratic,16153.0,30.4,False,False
2020,South Carolina,SC,State Senate,26,general,Nikki G. Setzler,Democratic,23378.0,54.4,True,True
2020,South Carolina,SC,State Senate,26,general,Chris Smith,Republican,19538.0,45.5,False,False
2020,South Carolina,SC,State Senate,27,general,Penry Gustafson,Republican,22294.0,51.0,True,False
2020,South Carolina,SC,State Senate,27,general,Vincent Sheheen,Democratic,21406.0,48.9,False,True
2020,South Carolina,SC,State Senate,28,general,Greg Hembree,Republican,48996.0,98.4,True,True
2020,South Carolina,SC,State Senate,29,general,Gerald Malloy,Democratic,22877.0,53.7,True,True
2020,South Carolina,SC,State Senate,29,general,JD Chaplin,Republican,19693.0,46.2,False,False
2020,South Carolina,SC,State Senate,30,general,Kent M. Williams,Democratic,32882.0,97.9,True,True
2020,South Carolina,SC,State Senate,31,general,Hugh Leatherman,Republican,37168.0,97.3,True,True
2020,South Carolina,SC,State Senate,32,general,Ronnie A. Sabb,Democratic,27284.0,60.6,True,True
2020,South Carolina,SC,State Senate,32,general,David Ellison,Republican,17714.0,39.3,False,False
2020,South Carolina,SC,State Senate,33,general,Luke A. Rankin,Republican,49492.0,97.0,True,True
2020,South Carolina,SC,State Senate,34,general,Stephen Goldfinch,Republican,54384.0,66.7,True,True
2020,South Carolina,SC,State Senate,34,general,Emily Cegledy,Democratic,27081.0,33.2,False,False
2020,South Carolina,SC,State Senate,35,general,Thomas McElveen,Democratic,36210.0,96.2,True,True
2020,South Carolina,SC,State Senate,36,general,Kevin L. Johnson,Democratic,25183.0,57.4,True,True
2020,South Carolina,SC,State Senate,36,general,Leon Winn,Republican,18611.0,42.5,False,False
2020,South Carolina,SC,State Senate,37,general,Larry Grooms,Republican,42915.0,58.7,True,True
2020,South Carolina,SC,State Senate,37,general,Kathryn Whitaker,Democratic,28266.0,38.6,False,False
2020,South Carolina,SC,State Senate,37,general,Steve French,Libertarian,1909.0,2.6,False,False
2020,South Carolina,SC,State Senate,38,general,Sean Bennett,Republican,35068.0,58.8,True,True
2020,South Carolina,SC,State Senate,38,general,John Lowe,Democratic,24462.0,41.1,False,False
2020,South Carolina,SC,State Senate,39,general,Vernon Stephens,Democratic,25351.0,56.5,True,False
2020,South Carolina,SC,State Senate,39,general,Tom Connor,Republican,19500.0,43.4,False,False
2020,South Carolina,SC,State Senate,40,general,Brad Hutto,Democratic,28958.0,97.6,True,True
2020,South Carolina,SC,State Senate,41,general,Sandy Senn,Republican,37234.0,50.9,True,True
2020,South Carolina,SC,State Senate,41,general,Sam Skardon,Democratic,35926.0,49.0,False,False
2020,South Carolina,SC,State Senate,42,general,Marlon Kimpson,Democratic,35299.0,98.0,True,True
2020,South Carolina,SC,State Senate,43,general,Chip Campsen,Republican,37938.0,56.2,True,True
2020,South Carolina,SC,State Senate,43,general,Richard Hricik,Democratic,29550.0,43.7,False,False
2020,South Carolina,SC,State Senate,44,general,Brian Adams,Republican,31472.0,57.0,True,False
2020,South Carolina,SC,State Senate,44,general,Debbie Bryant,Democratic,23667.0,42.9,False,False
2020,South Carolina,SC,State Senate,45,general,Margie Bright Matthews,Democratic,28767.0,59.4,True,True
2020,South Carolina,SC,State Senate,45,general,Rodney Buncum,Republican,19608.0,40.5,False,False
2020,South Carolina,SC,State Senate,46,general,Tom Davis,Republican,48142.0,65.7,True,True
2020,South Carolina,SC,State Senate,46,general,Nathan Campbell,Democratic,25045.0,34.2,False,False
2020,South Dakota,SD,State Senate,1,general,Michael H. Rohl,Republican,6051.0,55.19,True,False
2020,South Dakota,SD,State Senate,1,general,Susan Wismer,Democratic,4913.0,44.81,False,True
2020,South Dakota,SD,State Senate,2,general,Brock L. Greenfield,Republican,8154.0,100.0,True,True
2020,South Dakota,SD,State Senate,3,general,Al Novstrup,Republican,7496.0,100.0,True,True
2020,South Dakota,SD,State Senate,4,general,John Wiik,Republican,9538.0,82.62,True,True
2020,South Dakota,SD,State Senate,4,general,Daryl Root,Libertarian,2007.0,17.38,False,False
2020,South Dakota,SD,State Senate,5,general,Lee Schoenbeck,Republican,8272.0,79.04,True,True
2020,South Dakota,SD,State Senate,5,general,Adam Jewell,Libertarian,2193.0,20.96,False,False
2020,South Dakota,SD,State Senate,6,general,Herman Otten,Republican,10194.0,66.74,True,False
2020,South Dakota,SD,State Senate,6,general,Nancy Kirstein,Democratic,5081.0,33.26,False,False
2020,South Dakota,SD,State Senate,7,general,V.J. Smith,Republican,6650.0,100.0,True,True
2020,South Dakota,SD,State Senate,8,general,Casey Crabtree,Republican,7829.0,100.0,True,True
2020,South Dakota,SD,State Senate,9,general,Wayne H. Steinhauer,Republican,7654.0,57.96,True,True
2020,South Dakota,SD,State Senate,9,general,"Suzanne ""Suzie"" Jones Pranger",Democratic,5552.0,42.04,False,False
2020,South Dakota,SD,State Senate,10,general,Maggie Sutton,Republican,7205.0,100.0,True,True
2020,South Dakota,SD,State Senate,11,general,Jim Stalzer,Republican,8244.0,60.47,True,True
2020,South Dakota,SD,State Senate,11,general,Tom Cool,Democratic,5389.0,39.53,False,False
2020,South Dakota,SD,State Senate,12,general,R Blake Curd,Republican,6599.0,54.07,True,True
2020,South Dakota,SD,State Senate,12,general,Jessica Meyers,Democratic,5606.0,45.93,False,False
2020,South Dakota,SD,State Senate,13,general,Jack Kolbeck,Republican,7490.0,56.28,True,True
2020,South Dakota,SD,State Senate,13,general,"Elizabeth ""Liz"" Larson",Democratic,5819.0,43.72,False,False
2020,South Dakota,SD,State Senate,14,general,Larry P. Zikmund,Republican,7391.0,56.0,True,False
2020,South Dakota,SD,State Senate,14,general,Timothy Reed,Democratic,5808.0,44.0,False,False
2020,South Dakota,SD,State Senate,15,general,Reynold F. Nesiba,Democratic,4127.0,54.75,True,True
2020,South Dakota,SD,State Senate,15,general,Thor Bardon,Republican,3411.0,45.25,False,False
2020,South Dakota,SD,State Senate,16,general,David L. Anderson,Republican,8383.0,100.0,True,True
2020,South Dakota,SD,State Senate,17,general,Arthur Rusch,Republican,6285.0,63.87,True,True
2020,South Dakota,SD,State Senate,17,general,Ailee Johns,Democratic,3122.0,31.72,False,False
2020,South Dakota,SD,State Senate,17,general,Gregory Baldwin,Libertarian,434.0,4.41,False,False
2020,South Dakota,SD,State Senate,18,general,Jean Hunhoff,Republican,6341.0,59.85,True,False
2020,South Dakota,SD,State Senate,18,general,Jordan Foos,Democratic,4255.0,40.15,False,False
2020,South Dakota,SD,State Senate,19,general,Kyle Schoenfish,Republican,9766.0,100.0,True,True
2020,South Dakota,SD,State Senate,20,general,Joshua Klumb,Republican,8516.0,85.09,True,True
2020,South Dakota,SD,State Senate,20,general,Alexander Martin,Libertarian,1492.0,14.91,False,False
2020,South Dakota,SD,State Senate,21,general,Erin Tobin,Republican,7629.0,79.21,True,False
2020,South Dakota,SD,State Senate,21,general,Dan Kerner Andersson,Democratic,2002.0,20.79,False,False
2020,South Dakota,SD,State Senate,22,general,David Wheeler,Republican,7397.0,100.0,True,False
2020,South Dakota,SD,State Senate,23,general,Bryan J. Breitling,Republican,9519.0,89.56,True,False
2020,South Dakota,SD,State Senate,23,general,CJ Abernathey,Libertarian,1110.0,10.44,False,False
2020,South Dakota,SD,State Senate,24,general,Mary Duvall,Republican,9254.0,100.0,True,False
2020,South Dakota,SD,State Senate,25,general,Marsha Symens,Republican,7580.0,58.86,True,False
2020,South Dakota,SD,State Senate,25,general,Rick W Knobe,Independent,4205.0,32.65,False,False
2020,South Dakota,SD,State Senate,25,general,Seth William Van't Hof,Independent,1093.0,8.49,False,False
2020,South Dakota,SD,State Senate,26,general,Troy Heinert,Democratic,4416.0,52.84,True,True
2020,South Dakota,SD,State Senate,26,general,Joel Koskan,Republican,3941.0,47.16,False,False
2020,South Dakota,SD,State Senate,27,general,Red Dawn Foster,Democratic,3829.0,56.25,True,True
2020,South Dakota,SD,State Senate,27,general,Judd W Schomp,Republican,2978.0,43.75,False,False
2020,South Dakota,SD,State Senate,28,general,Ryan M. Maher,Republican,7506.0,100.0,True,True
2020,South Dakota,SD,State Senate,29,general,Gary L. Cammack,Republican,9350.0,77.88,True,True
2020,South Dakota,SD,State Senate,29,general,Kent Wilsey,Libertarian,2656.0,22.12,False,False
2020,South Dakota,SD,State Senate,30,general,Julie Frye-Mueller,Republican,10043.0,71.28,True,False
2020,South Dakota,SD,State Senate,30,general,A. Gideon Oakes,Libertarian,4046.0,28.72,False,False
2020,South Dakota,SD,State Senate,31,general,Timothy R. Johns,Republican,9911.0,100.0,True,False
2020,South Dakota,SD,State Senate,32,general,Helene Duhamel,Republican,7397.0,64.1,True,True
2020,South Dakota,SD,State Senate,32,general,Michael Calabrese,Democratic,4143.0,35.9,False,False
2020,South Dakota,SD,State Senate,33,general,David Johnson,Republican,11369.0,68.13,True,False
2020,South Dakota,SD,State Senate,33,general,Ryan A. Ryder,Democratic,5317.0,31.87,False,False
2020,South Dakota,SD,State Senate,34,general,Michael G Diedrich,Republican,8079.0,64.38,True,False
2020,South Dakota,SD,State Senate,34,general,George Nelson,Democratic,4470.0,35.62,False,False
2020,South Dakota,SD,State Senate,35,general,Jessica Castleberry,Republican,6012.0,61.6,True,True
2020,South Dakota,SD,State Senate,35,general,Brian Gentry,Democratic,3747.0,38.4,False,False
2020,Tennessee,TN,State Senate,2,general,Art Swann,Republican,79674.0,97.82,True,True
2020,Tennessee,TN,State Senate,2,general,Patti Larimer Young,Write-in,1774.0,2.18,False,False
2020,Tennessee,TN,State Senate,4,general,Jon Lundberg,Republican,65638.0,79.06,True,True
2020,Tennessee,TN,State Senate,4,general,Amber Riddle,Democratic,17381.0,20.94,False,False
2020,Tennessee,TN,State Senate,6,general,Becky Duncan Massey,Republican,61286.0,63.14,True,True
2020,Tennessee,TN,State Senate,6,general,Jane George,Democratic,35785.0,36.87,False,False
2020,Tennessee,TN,State Senate,8,general,Frank S. Niceley,Republican,59713.0,100.0,True,True
2020,Tennessee,TN,State Senate,10,general,Todd Gardenhire,Republican,45049.0,53.16,True,True
2020,Tennessee,TN,State Senate,10,general,Glenn Scruggs,Democratic,39688.0,46.84,False,False
2020,Tennessee,TN,State Senate,12,general,Ken Yager,Republican,69042.0,100.0,True,True
2020,Tennessee,TN,State Senate,14,general,Shane Reeves,Republican,62351.0,71.84,True,True
2020,Tennessee,TN,State Senate,14,general,Chase Clemons,Democratic,24440.0,28.16,False,False
2020,Tennessee,TN,State Senate,16,general,Janice Bowling,Republican,62379.0,76.01,True,True
2020,Tennessee,TN,State Senate,16,general,Sheila Younglove,Democratic,19687.0,23.99,False,False
2020,Tennessee,TN,State Senate,18,general,Ferrell Haile,Republican,68141.0,72.18,True,True
2020,Tennessee,TN,State Senate,18,general,John A. Gentry,Independent,26261.0,27.82,False,False
2020,Tennessee,TN,State Senate,20,general,Heidi Campbell,Democratic,58746.0,51.76,True,False
2020,Tennessee,TN,State Senate,20,general,Steven Dickerson,Republican,54755.0,48.24,False,True
2020,Tennessee,TN,State Senate,22,general,Bill Powers,Republican,49767.0,62.09,True,True
2020,Tennessee,TN,State Senate,22,general,Ronnie Glynn,Democratic,30383.0,37.91,False,False
2020,Tennessee,TN,State Senate,24,general,John Stevens,Republican,63532.0,87.84,True,True
2020,Tennessee,TN,State Senate,24,general,Yahweh Yahweh,Independent,8795.0,12.16,False,False
2020,Tennessee,TN,State Senate,26,general,Page Walley,Republican,62701.0,75.89,True,False
2020,Tennessee,TN,State Senate,26,general,Civil Miller-Watkins,Democratic,19918.0,24.11,False,False
2020,Tennessee,TN,State Senate,28,general,Joey Hensley,Republican,65050.0,78.44,True,True
2020,Tennessee,TN,State Senate,28,general,James Anthony Gray,Independent,17872.0,21.55,False,False
2020,Tennessee,TN,State Senate,28,general,James R. Trusty,Write-in,3.0,0.0,False,False
2020,Tennessee,TN,State Senate,30,general,Sara Kyle,Democratic,43895.0,100.0,True,True
2020,Tennessee,TN,State Senate,32,general,Paul Rose,Republican,70649.0,69.12,True,True
2020,Tennessee,TN,State Senate,32,general,Julie Byrd Ashworth,Democratic,31571.0,30.89,False,False
2020,Texas,TX,State Senate,1,general,Bryan Hughes,Republican,267404.0,75.26,True,True
2020,Texas,TX,State Senate,1,general,Audrey Spanko,Democratic,87885.0,24.74,False,False
2020,Texas,TX,State Senate,4,general,Brandon Creighton,Republican,281105.0,67.35,True,True
2020,Texas,TX,State Senate,4,general,Jay Stittleburg,Democratic,126019.0,30.19,False,False
2020,Texas,TX,State Senate,4,general,Cameron Brock,Libertarian,10277.0,2.46,False,False
2020,Texas,TX,State Senate,6,general,Carol Alvarado,Democratic,137895.0,84.05,True,True
2020,Texas,TX,State Senate,6,general,Timothy Duffield,Libertarian,26166.0,15.95,False,False
2020,Texas,TX,State Senate,11,general,Larry Taylor,Republican,231268.0,59.45,True,True
2020,Texas,TX,State Senate,11,general,Susan Criss,Democratic,148225.0,38.1,False,False
2020,Texas,TX,State Senate,11,general,Jared Wissel,Libertarian,9519.0,2.45,False,False
2020,Texas,TX,State Senate,12,general,Jane Nelson,Republican,293399.0,62.29,True,True
2020,Texas,TX,State Senate,12,general,Shadi Zitoon,Democratic,177610.0,37.71,False,False
2020,Texas,TX,State Senate,13,general,Borris Miles,Democratic,200195.0,80.47,True,True
2020,Texas,TX,State Senate,13,general,Milinda Morris,Republican,48581.0,19.53,False,False
2020,Texas,TX,State Senate,18,general,Lois Kolkhorst,Republican,277872.0,65.79,True,True
2020,Texas,TX,State Senate,18,general,Michael Antalan,Democratic,144489.0,34.21,False,False
2020,Texas,TX,State Senate,19,general,Roland Gutierrez,Democratic,158726.0,49.85,True,False
2020,Texas,TX,State Senate,19,general,Pete Flores,Republican,148213.0,46.55,False,True
2020,Texas,TX,State Senate,19,general,Jo-Anne Valvdivia,Libertarian,11465.0,3.6,False,False
2020,Texas,TX,State Senate,20,general,Juan Hinojosa,Democratic,154311.0,58.48,True,True
2020,Texas,TX,State Senate,20,general,Judith Cutright,Republican,109563.0,41.52,False,False
2020,Texas,TX,State Senate,21,general,Judith Zaffirini,Democratic,167672.0,60.14,True,True
2020,Texas,TX,State Senate,21,general,Frank Pomeroy,Republican,111142.0,39.86,False,False
2020,Texas,TX,State Senate,22,general,Brian Birdwell,Republican,257208.0,68.45,True,True
2020,Texas,TX,State Senate,22,general,Robert Vick,Democratic,118538.0,31.55,False,False
2020,Texas,TX,State Senate,24,general,Dawn Buckingham,Republican,264517.0,69.54,True,True
2020,Texas,TX,State Senate,24,general,Clayton Tucker,Democratic,115853.0,30.46,False,False
2020,Texas,TX,State Senate,26,general,Jose Menendez,Democratic,199829.0,79.99,True,True
2020,Texas,TX,State Senate,26,general,Julian Villarreal,Green,50004.0,20.01,False,False
2020,Texas,TX,State Senate,27,general,Eddie Lucio Jr.,Democratic,134035.0,64.81,True,True
2020,Texas,TX,State Senate,27,general,Vanessa Tijerina,Republican,72768.0,35.19,False,False
2020,Texas,TX,State Senate,28,general,Charles Perry,Republican,248025.0,100.0,True,True
2020,Texas,TX,State Senate,29,general,Cesar Blanco,Democratic,176360.0,67.32,True,False
2020,Texas,TX,State Senate,29,general,Bethany Hatch,Republican,85619.0,32.68,False,False
2020,Texas,TX,State Senate,14,special general,Sarah Eckhardt,Democratic,59267.0,49.7,True,False
2020,Texas,TX,State Senate,14,special general,Eddie Rodriguez,Democratic,40384.0,33.8,False,False
2020,Texas,TX,State Senate,14,special general,Donald Zimmerman,Republican,15565.0,13.0,False,False
2020,Texas,TX,State Senate,14,special general,Waller Thomas Burns II,Republican,1442.0,1.2,False,False
2020,Texas,TX,State Senate,14,special general,Jeff Ridgeway,Independent,1386.0,1.2,False,False
2020,Texas,TX,State Senate,14,special general,Pat Dixon,Libertarian,1306.0,1.1,False,False
2020,Texas,TX,State Senate,30,special general,Shelley Luther,Republican,47281.0,43.55,True,False
2020,Texas,TX,State Senate,30,special general,Drew Springer Jr.,Republican,54570.0,56.45,True,False
2020,Texas,TX,State Senate,30,special general,Jacob Minter,Democratic,14572.0,21.2,False,False
2020,Texas,TX,State Senate,30,special general,Christopher Watts,Republican,4284.0,6.2,False,False
2020,Texas,TX,State Senate,30,special general,Craig Carter,Republican,3413.0,5.0,False,False
2020,Texas,TX,State Senate,30,special general,Andy Hopper,Republican,2432.0,3.5,False,False
2020,Utah,UT,State Senate,1,general,Luz Escamilla,Democratic,17764.0,64.7,True,True
2020,Utah,UT,State Senate,1,general,Jim Whited,Republican,9681.0,35.3,False,False
2020,Utah,UT,State Senate,6,general,Wayne Harper,Republican,23525.0,55.6,True,True
2020,Utah,UT,State Senate,6,general,Erika Larsen,Democratic,18774.0,44.4,False,False
2020,Utah,UT,State Senate,7,general,Mike McKell,Republican,39515.0,77.7,True,False
2020,Utah,UT,State Senate,7,general,Emily Bergeson,United Utah,11351.0,22.3,False,False
2020,Utah,UT,State Senate,8,general,Kathleen Riebe,Democratic,28811.0,56.6,True,True
2020,Utah,UT,State Senate,8,general,Brian Zehnder,Republican,22078.0,43.4,False,False
2020,Utah,UT,State Senate,10,general,Lincoln Fillmore,Republican,44126.0,65.2,True,True
2020,Utah,UT,State Senate,10,general,Dan McClellan,Democratic,23586.0,34.8,False,False
2020,Utah,UT,State Senate,13,general,Jake Anderegg,Republican,63825.0,100.0,True,True
2020,Utah,UT,State Senate,14,general,Dan Hemmert,Republican,47716.0,100.0,True,True
2020,Utah,UT,State Senate,16,general,Curt Bramble,Republican,27227.0,100.0,True,True
2020,Utah,UT,State Senate,19,general,John Johnson,Republican,27728.0,57.1,True,False
2020,Utah,UT,State Senate,19,general,Katy Owens,Democratic,20857.0,42.9,False,False
2020,Utah,UT,State Senate,20,general,D. Gregg Buxton,Republican,42693.0,100.0,True,True
2020,Utah,UT,State Senate,23,general,Todd Weiler,Republican,40575.0,93.9,True,True
2020,Utah,UT,State Senate,23,general,Marci Green Campbell (Write-in),Independent,2656.0,6.1,False,False
2020,Utah,UT,State Senate,24,general,Derrin Owens,Republican,41010.0,90.2,True,False
2020,Utah,UT,State Senate,24,general,Warren Rogers,Independent,4441.0,9.8,False,False
2020,Utah,UT,State Senate,25,general,Chris H. Wilson,Republican,32677.0,71.4,True,False
2020,Utah,UT,State Senate,25,general,Nancy Huntly,Democratic,13075.0,28.6,False,False
2020,Utah,UT,State Senate,27,general,David Hinkins,Republican,38205.0,100.0,True,True
2020,Utah,UT,State Senate,29,general,Don Ipson,Republican,45543.0,77.0,True,True
2020,Utah,UT,State Senate,29,general,Chuck Goode,Democratic,13581.0,23.0,False,False
2020,West Virginia,WV,State Senate,1,general,Ryan Weld,Republican,23593.0,53.1,True,True
2020,West Virginia,WV,State Senate,1,general,Randy Swartzmiller,Democratic,20836.0,46.9,False,False
2020,West Virginia,WV,State Senate,2,general,Mike Maroney,Republican,24761.0,56.2,True,True
2020,West Virginia,WV,State Senate,2,general,Josh Gary,Democratic,19269.0,43.8,False,False
2020,West Virginia,WV,State Senate,3,general,Donna Boley,Republican,29630.0,66.3,True,True
2020,West Virginia,WV,State Senate,3,general,Robert Wilson Jr.,Democratic,11706.0,26.2,False,False
2020,West Virginia,WV,State Senate,3,general,Travis Shultz,Libertarian,3363.0,7.5,False,False
2020,West Virginia,WV,State Senate,4,general,Amy Nichole Grady,Republican,33206.0,70.7,True,False
2020,West Virginia,WV,State Senate,4,general,Bruce Ashworth,Democratic,11885.0,25.3,False,False
2020,West Virginia,WV,State Senate,4,general,Loyd Butcher,Libertarian,1895.0,4.0,False,False
2020,West Virginia,WV,State Senate,5,general,Robert H. Plymale,Democratic,22349.0,53.4,True,True
2020,West Virginia,WV,State Senate,5,general,Charles Shaffer,Republican,19478.0,46.6,False,False
2020,West Virginia,WV,State Senate,6,general,Chandler Swope,Republican,33553.0,100.0,True,True
2020,West Virginia,WV,State Senate,7,general,Rupie Phillips,Republican,20484.0,56.2,True,False
2020,West Virginia,WV,State Senate,7,general,Ralph Rodighiero,Democratic,15965.0,43.8,False,False
2020,West Virginia,WV,State Senate,8,general,Glenn Jeffries,Democratic,23243.0,55.8,True,True
2020,West Virginia,WV,State Senate,8,general,Kathie Hess Crouse,Republican,18427.0,44.2,False,False
2020,West Virginia,WV,State Senate,9,general,David Stover,Republican,35141.0,100.0,True,False
2020,West Virginia,WV,State Senate,10,general,Jack Woodrum,Republican,25191.0,58.6,True,False
2020,West Virginia,WV,State Senate,10,general,William Laird IV,Democratic,17812.0,41.4,False,False
2020,West Virginia,WV,State Senate,11,general,Robert Karnes,Republican,23229.0,51.3,True,False
2020,West Virginia,WV,State Senate,11,general,Denise Campbell,Democratic,22018.0,48.7,False,False
2020,West Virginia,WV,State Senate,12,general,Patrick Martin,Republican,26066.0,57.0,True,False
2020,West Virginia,WV,State Senate,12,general,Doug Facemire,Democratic,19699.0,43.0,False,True
2020,West Virginia,WV,State Senate,13,general,Mike Caputo,Democratic,25870.0,56.8,True,False
2020,West Virginia,WV,State Senate,13,general,Rebecca Polis,Republican,20178.0,43.2,False,False
2020,West Virginia,WV,State Senate,14,general,Randy Smith,Republican,35191.0,72.6,True,True
2020,West Virginia,WV,State Senate,14,general,David Childers,Democratic,13254.0,27.3,False,False
2020,West Virginia,WV,State Senate,15,general,Craig Blair,Republican,41560.0,80.1,True,True
2020,West Virginia,WV,State Senate,15,general,Donald Kinnie,Mountain,10324.0,19.9,False,False
2020,West Virginia,WV,State Senate,16,general,Patricia Rucker,Republican,24928.0,52.2,True,True
2020,West Virginia,WV,State Senate,16,general,Pete Dougherty,Democratic,22803.0,47.8,False,False
2020,West Virginia,WV,State Senate,17,general,Eric Nelson,Republican,23584.0,53.7,True,False
2020,West Virginia,WV,State Senate,17,general,Andrew Robinson,Democratic,20364.0,46.3,False,False
2020,Wyoming,WY,State Senate,2,general,Brian Boner,Republican,9372.0,100.0,True,True
2020,Wyoming,WY,State Senate,4,general,Tara Nethercott,Republican,9299.0,100.0,True,True
2020,Wyoming,WY,State Senate,6,general,Anthony Bouchard,Republican,6879.0,64.7,True,True
2020,Wyoming,WY,State Senate,6,general,Britney Wallesch,Democratic,3724.0,35.0,False,False
2020,Wyoming,WY,State Senate,8,general,Affie Ellis,Republican,4231.0,61.3,True,True
2020,Wyoming,WY,State Senate,8,general,James Byrd,Democratic,2623.0,38.0,False,False
2020,Wyoming,WY,State Senate,10,general,Dan Furphy,Republican,5593.0,56.0,True,False
2020,Wyoming,WY,State Senate,10,general,Jackie Grimes,Democratic,4343.0,43.5,False,False
2020,Wyoming,WY,State Senate,12,general,John Kolb,Republican,3278.0,55.8,True,False
2020,Wyoming,WY,State Senate,12,general,Liisa Anselmi-Dalton,Democratic,2576.0,43.8,False,True
2020,Wyoming,WY,State Senate,14,general,Fred Baldwin,Republican,7779.0,100.0,True,True
2020,Wyoming,WY,State Senate,16,general,Dan Dockstader,Republican,9231.0,100.0,True,True
2020,Wyoming,WY,State Senate,18,general,Tim French,Republican,9153.0,100.0,True,False
2020,Wyoming,WY,State Senate,20,general,Edward Cooper,Republican,7497.0,85.0,True,False
2020,Wyoming,WY,State Senate,20,general,Theresa Livingston,Democratic,1293.0,14.7,False,False
2020,Wyoming,WY,State Senate,22,general,Dave Kinskey,Republican,8516.0,100.0,True,True
2020,Wyoming,WY,State Senate,24,general,Troy McKeown,Republican,8516.0,100.0,True,False
2020,Wyoming,WY,State Senate,26,general,Tim Salazar,Republican,7790.0,100.0,True,False
2020,Wyoming,WY,State Senate,28,general,James Lee Anderson,Republican,6132.0,100.0,True,True
2020,Wyoming,WY,State Senate,30,general,Charles Scott,Republican,6046.0,77.0,True,True
2020,Wyoming,WY,State Senate,30,general,Wendy Degroot,Libertarian,1762.0,22.4,False,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,2,general,Joy San Buenaventura,Democratic,14225.0,75.2,True,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,2,general,Ron Ka-Ipo,Aloha ʻāina,4694.0,24.8,False,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,5,general,Gilbert Keith-Agaran,Democratic,13891.0,64.3,True,True
2020,Hawaii Senate election#District 16 (special),HA,State Senate,5,general,Christy Gusman,Republican,6683.0,31.9,False,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,5,general,Rynette Keen,Aloha ʻāina,1028.0,4.8,False,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,9,general,Stanley Chang,Democratic,19109.0,61.9,True,True
2020,Hawaii Senate election#District 16 (special),HA,State Senate,9,general,Sam Slom,Republican,11762.0,38.1,False,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,16,special general,Bennette Misalucha,Democratic,11508.0,52.7,True,True
2020,Hawaii Senate election#District 16 (special),HA,State Senate,16,special general,Kelly Kitashima,Republican,10335.0,47.3,False,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,19,general,Kurt Fevella,Republican,12345.0,58.3,True,True
2020,Hawaii Senate election#District 16 (special),HA,State Senate,19,general,Rida Cabanilla,Democratic,8813.0,41.7,False,False
2020,Hawaii Senate election#District 16 (special),HA,State Senate,20,general,Mike Gabbard,Democratic,13967.0,69.4,True,True
2020,Hawaii Senate election#District 16 (special),HA,State Senate,20,general,Feena Bonoan,Libertarian,6172.0,30.6,False,False
